SessionID = "110817.051434"
SessionDate = "17/08/2011 (dd/mm/yyyy)"
SessionEnvironment = "closed empty room"
SessionComments = "6db pre att
hpf@ 80Hz"
SpeakerID = "4281"
SpeakerName = "Mark Laurence"
SpeakerAge = 20
SpeakerGender = "male"
SpekaerDialect = "Tagalog - Quzeon"
MotherDialect = "Tagalog - Laguna"
FatherDialect = "Tagalog - Quzeon"
SpeakerProfession = "Student"
SpeakerComments = ""
4281.110817.051434.0003.wav "TGL_Iso_Kinship.txt" "kasintahan"
4281.110817.051434.0004.wav "TGL_Iso_Kinship.txt" "ninuno"
4281.110817.051434.0005.wav "TGL_Iso_Kinship.txt" "madrasta"
4281.110817.051434.0006.wav "TGL_Iso_Kinship.txt" "biyuda"
4281.110817.051434.0007.wav "TGL_Iso_Kinship.txt" "kinakasama"
4281.110817.051434.0008.wav "TGL_Iso_Kinship.txt" "apo sa tuhod"
4281.110817.051434.0009.wav "TGL_Iso_Kinship.txt" "kamag-anak"
4281.110817.051434.0010.wav "TGL_Iso_Kinship.txt" "kuya"
4281.110817.051434.0011.wav "TGL_Iso_Kinship.txt" "asawa"
4281.110817.051434.0012.wav "TGL_Iso_Kinship.txt" "kasintahan"
4281.110817.051434.0013.wav "TGL_Iso_Kinship.txt" "panganay"
4281.110817.051434.0014.wav "TGL_Iso_BodyParts.txt" "hinliliit"
4281.110817.051434.0016.wav "TGL_Iso_BodyParts.txt" "galáng-galáng"
4281.110817.051434.0017.wav "TGL_Iso_BodyParts.txt" "laman"
4281.110817.051434.0018.wav "TGL_Iso_BodyParts.txt" "bisig"
4281.110817.051434.0019.wav "TGL_Iso_BodyParts.txt" "ari"
4281.110817.051434.0020.wav "TGL_Iso_BodyParts.txt" "hintuturo"
4281.110817.051434.0021.wav "TGL_Iso_BodyParts.txt" "noo"
4281.110817.051434.0022.wav "TGL_Iso_BodyParts.txt" "kamao"
4281.110817.051434.0023.wav "TGL_Iso_BodyParts.txt" "pisngi"
4281.110817.051434.0024.wav "TGL_Iso_BodyParts.txt" "bituka"
4281.110817.051434.0025.wav "TGL_Iso_BodyParts.txt" "kalingkingan"
4281.110817.051434.0026.wav "TGL_Iso_BodyParts.txt" "talampakan"
4281.110817.051434.0027.wav "TGL_Iso_BodyParts.txt" "gilagid"
4281.110817.051434.0028.wav "TGL_Iso_BodyParts.txt" "singit"
4281.110817.051434.0029.wav "TGL_Iso_BodyParts.txt" "puwitan"
4281.110817.051434.0030.wav "TGL_Iso_male.txt" "Joseph"
4281.110817.051434.0031.wav "TGL_Iso_male.txt" "Julian"
4281.110817.051434.0032.wav "TGL_Iso_male.txt" "Rafael"
4281.110817.051434.0033.wav "TGL_Iso_male.txt" "Randy"
4281.110817.051434.0034.wav "TGL_Iso_male.txt" "Joel"
4281.110817.051434.0035.wav "TGL_Iso_male.txt" "Mark Anthony"
4281.110817.051434.0036.wav "TGL_Iso_male.txt" "Rey"
4281.110817.051434.0037.wav "TGL_Iso_male.txt" "Ryan"
4281.110817.051434.0038.wav "TGL_Iso_male.txt" "Julian"
4281.110817.051434.0039.wav "TGL_Iso_male.txt" "Harvey"
4281.110817.051434.0040.wav "TGL_Iso_male.txt" "Fred"
4281.110817.051434.0041.wav "TGL_Iso_male.txt" "Roger"
4281.110817.051434.0042.wav "TGL_Iso_male.txt" "Harvey"
4281.110817.051434.0043.wav "TGL_Iso_male.txt" "Daniel"
4281.110817.051434.0044.wav "TGL_Iso_male.txt" "Patrick"
4281.110817.051434.0045.wav "TGL_Iso_male.txt" "Alfred"
4281.110817.051434.0046.wav "TGL_Iso_female.txt" "Mary Ann"
4281.110817.051434.0047.wav "TGL_Iso_female.txt" "Belle"
4281.110817.051434.0048.wav "TGL_Iso_female.txt" "Kim"
4281.110817.051434.0049.wav "TGL_Iso_female.txt" "Christine"
4281.110817.051434.0050.wav "TGL_Iso_female.txt" "Jillian"
4281.110817.051434.0051.wav "TGL_Iso_female.txt" "Arlene"
