SessionID = "110817.065525"
SessionDate = "17/08/2011 (dd/mm/yyyy)"
SessionEnvironment = "closed empty room"
SessionComments = ""
SpeakerID = "5546"
SpeakerName = "Sicilienne M. Barroga"
SpeakerAge = 21
SpeakerGender = "female"
SpekaerDialect = "Tagalog - Nueva Ecija"
MotherDialect = "Bicolano"
FatherDialect = "Ilocano"
SpeakerProfession = "Graduate"
SpeakerComments = "-12 dB Preatt, 80 Hz Highpass Filter"
5546.110817.065525.0001.wav "TGL_Iso_Kinship.txt" "amang"
5546.110817.065525.0002.wav "TGL_Iso_Kinship.txt" "kaputol (utol)"
5546.110817.065525.0004.wav "TGL_Iso_Kinship.txt" "kabarkada"
5546.110817.065525.0005.wav "TGL_Iso_Kinship.txt" "kamag-anak"
5546.110817.065525.0007.wav "TGL_Iso_Kinship.txt" "anak"
5546.110817.065525.0008.wav "TGL_Iso_Kinship.txt" "kasintahan"
5546.110817.065525.0009.wav "TGL_Iso_Kinship.txt" "kapitbahay"
5546.110817.065525.0010.wav "TGL_Iso_Kinship.txt" "inang"
5546.110817.065525.0012.wav "TGL_Iso_Kinship.txt" "kaputol (utol)"
5546.110817.065525.0013.wav "TGL_Iso_Kinship.txt" "kaklase"
5546.110817.065525.0014.wav "TGL_Iso_Kinship.txt" "kabarkada"
5546.110817.065525.0015.wav "TGL_Iso_BodyParts.txt" "gilagid"
5546.110817.065525.0016.wav "TGL_Iso_BodyParts.txt" "kuko"
5546.110817.065525.0017.wav "TGL_Iso_BodyParts.txt" "kuyukot"
5546.110817.065525.0018.wav "TGL_Iso_BodyParts.txt" "ulo"
5546.110817.065525.0019.wav "TGL_Iso_BodyParts.txt" "balakang"
5546.110817.065525.0020.wav "TGL_Iso_BodyParts.txt" "dila"
5546.110817.065525.0021.wav "TGL_Iso_BodyParts.txt" "panga"
5546.110817.065525.0022.wav "TGL_Iso_BodyParts.txt" "ilong"
5546.110817.065525.0023.wav "TGL_Iso_BodyParts.txt" "palasingsingan"
5546.110817.065525.0024.wav "TGL_Iso_BodyParts.txt" "bibig"
5546.110817.065525.0025.wav "TGL_Iso_BodyParts.txt" "binti"
5546.110817.065525.0026.wav "TGL_Iso_BodyParts.txt" "galáng-galáng"
5546.110817.065525.0027.wav "TGL_Iso_BodyParts.txt" "ngipin"
5546.110817.065525.0028.wav "TGL_Iso_BodyParts.txt" "tuhod"
5546.110817.065525.0029.wav "TGL_Iso_BodyParts.txt" "balunbalunan"
5546.110817.065525.0031.wav "TGL_Iso_male.txt" "Dominic"
5546.110817.065525.0033.wav "TGL_Iso_male.txt" "Allen"
5546.110817.065525.0034.wav "TGL_Iso_male.txt" "Allan"
5546.110817.065525.0035.wav "TGL_Iso_male.txt" "Phil"
5546.110817.065525.0037.wav "TGL_Iso_male.txt" "Enrico"
5546.110817.065525.0038.wav "TGL_Iso_male.txt" "Marvin"
5546.110817.065525.0039.wav "TGL_Iso_male.txt" "Roy"
5546.110817.065525.0040.wav "TGL_Iso_male.txt" "Rafael"
5546.110817.065525.0041.wav "TGL_Iso_male.txt" "William"
5546.110817.065525.0042.wav "TGL_Iso_male.txt" "Harold"
5546.110817.065525.0043.wav "TGL_Iso_male.txt" "Phil"
5546.110817.065525.0044.wav "TGL_Iso_male.txt" "Anjo"
5546.110817.065525.0045.wav "TGL_Iso_male.txt" "Sherwin"
5546.110817.065525.0046.wav "TGL_Iso_male.txt" "Dante"
5546.110817.065525.0047.wav "TGL_Iso_male.txt" "Benjie"
5546.110817.065525.0048.wav "TGL_Iso_male.txt" "Marvin"
5546.110817.065525.0049.wav "TGL_Iso_female.txt" "Jillian"
5546.110817.065525.0050.wav "TGL_Iso_female.txt" "Isabel"
5546.110817.065525.0051.wav "TGL_Iso_female.txt" "Glaiza"
5546.110817.065525.0052.wav "TGL_Iso_female.txt" "Jessa"
5546.110817.065525.0053.wav "TGL_Iso_female.txt" "Geraldine"
